Disagree,Both less than 3,Both greater than 3,,rel,head,tail,Josh-Rating,Joe-Rating,Avg-Rating,sent_LM,sent_concat,misc,misc2,temp,score_LM_1,score_concat_1,score_LM_2,score_concat_2,score_LM_3,score_concat_3,score_LM_4,score_concat_4,score_LM_5,score_concat_5,score_LM_6,score_concat_6,score_LM_7,score_concat_7,score_LM_8,score_concat_8,score_LM_9,score_concat_9,score_LM_10,score_concat_10,score_LM_cluster,score_concat_cluster,top_100,rank_LM_1,rank_concat_1,rank_LM_2,rank_concat_2,rank_LM_3,rank_concat_3,rank_LM_4,rank_concat_4,rank_LM_5,rank_concat_5,rank_LM_6,rank_concat_6,rank_LM_7,rank_concat_7,rank_LM_8,rank_concat_8,rank_LM_9,rank_concat_9,rank_LM_10,rank_concat_10,rank_LM_cluster,rank_concat_cluster,score_LM_ensemble,score_concat_ensemble,rank_LM_ensemble,rank_concat_ensemble
1,0,0,2983,Causes,county seat,state capital,3,0,1.5,[CLS] the effect of the county seat is the state capital . [SEP],[CLS] county seat causes state capital . [SEP],10,2.74E-05,-96.45600142,7.55685091,8.081614494,0.1180439,-3.598566055,-7.320763111,-15.2787466,-14.75957012,-26.95892715,-22.19837713,-38.6391077,-29.63718414,-50.31928825,-37.07599115,-61.9994688,-44.51479816,-73.67964935,-51.95360518,-85.3598299,-59.39241219,-97.04001045,-0.678520918,-0.09451189,TRUE,34,47,70,175,111,350,138,477,169,566,189,631,201,689,208,723,222,755,229,782,134,125,-157.1,-519.5,122,459
0,,,2007,HasPrerequisite,child custody,divorce,4,4,4,[CLS] child custody requires a divorce . [SEP],[CLS] child custody has pre ##re ##quisite divorce . [SEP],7,0.000883263,-94.10792363,5.673253059,2.712428093,0.305006981,-8.1054883,-5.063239098,-18.92340469,-10.43148518,-29.74132109,-15.79973125,-40.55923748,-21.16797733,-51.37715387,-26.53622341,-62.19507027,-31.90446949,-73.01298666,-37.27271557,-83.83090305,-42.64096165,-94.64881945,-5.401009202,-4.860113382,TRUE,148,1017,58,754,53,717,55,700,58,695,59,701,59,700,59,693,58,690,60,694,772,772,-66.7,-736.1,46,676
1,0,1,1321,IsA,candidate,incumbent president,3,4,3.5,[CLS] the candidate is the incumbent president . [SEP],[CLS] candidate is a incumbent president . [SEP],7,0.325577822,-95.37728522,4.354919195,3.091829777,-1.357891798,-7.910305977,-7.070702791,-18.91244173,-12.78351378,-29.91457748,-18.49632478,-40.91671324,-24.20913577,-51.91884899,-29.92194676,-62.92098475,-35.63475776,-73.9231205,-41.34756875,-84.92525625,-47.06037974,-95.92739201,-5.159772038,-4.609665251,TRUE,334,849,118,711,103,714,92,720,87,727,87,735,88,732,92,737,90,741,91,741,703,706,-118.2,-740.7,89,681
1,0,0,1174,ReceivesAction,independent press,freedom of speech,0,4,2,[CLS] independent press can be freedom of speech . [SEP],[CLS] independent press receives action freedom of speech . [SEP],7,0.013621158,-96.86846032,7.209033966,5.884321213,-5.127766609,-5.596436501,-17.46456718,-17.07719421,-29.80136776,-28.55795193,-42.13816833,-40.03870964,-54.47496891,-51.51946735,-66.81176949,-63.00022507,-79.14857006,-74.48098278,-91.48537064,-85.96174049,-103.8221712,-97.44249821,-2.726247072,-2.152209187,TRUE,44,195,466,335,918,502,1190,589,1359,663,1462,712,1539,739,1610,762,1651,784,1677,797,295,289,-1191.6,-607.8,1170,540
1,0,1,2554,HasProperty,school,french immersion,4,3,3.5,[CLS] the school is a french immersion . [SEP],[CLS] school has property french immersion . [SEP],8,0.092054956,-95.62567316,4.839722395,3.138571978,-0.804489374,-7.896539211,-6.448701143,-18.9316504,-12.09291291,-29.96676159,-17.73712468,-41.00187278,-23.38133645,-52.03698397,-29.02554822,-63.07209516,-34.66975999,-74.10720634,-40.31397176,-85.14231753,-45.95818353,-96.17742872,-5.137761414,-4.586005855,TRUE,252,823,94,703,85,720,78,725,78,735,79,740,80,747,77,746,76,747,77,751,699,699,-97.6,-743.7,70,686
1,0,1,1754,HasA,point,angular momentum,4,3,3.5,[CLS] point has an angular momentum . [SEP],[CLS] point has a angular momentum . [SEP],7,0.010931386,-96.23515949,6.665732384,4.28972435,-3.280837536,-6.942106247,-13.22740746,-18.17393684,-23.17397738,-29.40576744,-33.12054729,-40.63759804,-43.06711721,-51.86942863,-53.01368713,-63.10125923,-62.96025705,-74.33308983,-72.90682697,-85.56492043,-82.85339689,-96.79675102,-4.134148598,-3.572557068,TRUE,70,478,257,531,446,611,593,660,678,699,736,732,768,751,800,753,828,767,847,769,498,489,-602.3,-675.1,556,601
1,0,0,527,AtLocation,markup language,xml,2,3,2.5,[CLS] the place you are likely to find a mark ##up language is in the xml . [SEP],[CLS] mark ##up language at location xml . [SEP],28,0.012140171,-96.85602713,7.410469055,2.602121353,-1.428442001,-8.510520935,-10.26735306,-19.62316322,-19.10626411,-30.73580551,-27.94517517,-41.8484478,-36.78408623,-52.96109009,-45.62299728,-64.07373238,-54.46190834,-75.18637466,-63.3008194,-86.29901695,-72.13973045,-97.41165924,-5.732360363,-5.176728249,TRUE,40,1075,123,832,232,818,305,801,361,794,406,792,438,800,468,802,497,799,509,796,867,863,-337.9,-830.9,289,791
1,0,1,2570,HasProperty,education,public service,4,3,3.5,[CLS] education is a public service . [SEP],[CLS] education has property public service . [SEP],16,0.06777766,-97.43488998,5.355958939,2.56744051,-0.259870052,-8.606004238,-5.875699043,-19.77944899,-11.49152803,-30.95289373,-17.10735703,-42.12633848,-22.72318602,-53.29978323,-28.33901501,-64.47322798,-33.954844,-75.64667273,-39.57067299,-86.82011747,-45.18650198,-97.99356222,-5.812643051,-5.253970814,TRUE,180,1084,84,857,68,839,71,828,72,823,74,821,71,822,72,828,72,829,72,831,882,885,-83.6,-856.2,59,816
1,0,0,2108,CapableOf,character,voice actor,3,2,2.5,[CLS] a character can be a voice actor . [SEP],[CLS] character capable of voice actor . [SEP],16,0.708998698,-97.64922662,2.296144009,2.664773464,-2.681137562,-8.543494701,-7.658419132,-19.75176287,-12.6357007,-30.96003103,-17.61298227,-42.1682992,-22.59026384,-53.37656736,-27.56754541,-64.58483553,-32.54482698,-75.79310369,-37.52210855,-87.00137186,-42.49939013,-98.20964003,-5.74142766,-5.181014252,TRUE,922,1043,204,844,115,835,89,829,76,826,73,828,67,834,66,835,62,835,56,837,868,864,-173,-854.6,136,814
0,,,910,ReceivesAction,statue,cast in bronze,4,4,4,[CLS] the statue can be cast in bronze . [SEP],[CLS] statue receives action cast in bronze . [SEP],8,0.752144958,-99.46159569,3.596279383,5.577642679,-1.226060629,-6.158585072,-6.04840064,-17.89481282,-10.87074065,-29.63104057,-15.69308066,-41.36726832,-20.51542068,-53.10349607,-25.33776069,-64.83972383,-30.1601007,-76.57595158,-34.98244071,-88.31217933,-39.80478072,-100.0484071,-3.224528134,-2.637716746,TRUE,497,241,111,405,73,568,61,687,57,761,53,808,51,845,49,863,49,877,47,891,355,349,-104.8,-694.6,77,631
1,0,0,2834,Causes,book,printing press,4,1,2.5,[CLS] the book causes printing press . [SEP],[CLS] book causes printing press . [SEP],12,0.006988356,-100.7106966,5.127250433,7.405341148,-6.57486248,-4.674663067,-18.27697539,-16.75466728,-29.97908831,-28.8346715,-41.68120122,-40.91467571,-53.38331413,-52.99467993,-65.08542705,-65.07468414,-76.78753996,-77.15468836,-88.48965287,-89.23469257,-100.1917658,-101.3146968,-1.654662013,-1.050661802,TRUE,208,76,681,245,1046,473,1215,613,1318,726,1385,797,1433,854,1466,892,1501,919,1521,949,191,190,-1177.4,-654.4,1150,586
0,,,2345,CapableOf,script,arabic alphabet,4,4,4,[CLS] the script can be an arabic alphabet . [SEP],[CLS] script capable of arabic alphabet . [SEP],10,0.011921653,-99.58802526,7.176559925,4.34895134,1.22439146,-7.264118671,-4.727777004,-18.87718868,-10.67994547,-30.49025869,-16.63211393,-42.1033287,-22.5842824,-53.71639872,-28.53645086,-65.32946873,-34.48861933,-76.94253874,-40.44078779,-88.55560875,-46.39295626,-100.1686788,-4.360851169,-3.780197668,TRUE,45,463,43,593,48,708,59,774,66,820,72,850,74,867,75,877,80,891,83,898,542,530,-64.5,-774.1,45,722
1,0,0,318,AtLocation,village,northern end,3,0,1.5,[CLS] the place you are likely to find a village at the northern end . [SEP],[CLS] village at location northern end . [SEP],15,0.576937933,-99.14393351,3.177124023,1.117441654,-1.912926435,-10.08494663,-7.002976894,-21.28733492,-12.09302735,-32.48972321,-17.18307781,-43.69211149,-22.27312827,-54.89449978,-27.36317873,-66.09688807,-32.45322919,-77.29927635,-37.54327965,-88.50166464,-42.63333011,-99.70405293,-7.284349561,-6.724230146,TRUE,611,1783,154,1230,100,1066,79,1010,74,955,66,930,66,912,64,898,63,886,59,878,1303,1317,-133.6,-1054.8,103,1041
1,1,0,1646,HasA,revenue,central government,1,0,0.5,[CLS] revenue contains central government . [SEP],[CLS] revenue has a central government . [SEP],7,0.106141744,-100.2567836,6.586387634,3.126348972,-8.045030594,-8.42483902,-22.67644882,-19.97602701,-37.30786705,-31.527215,-51.93928528,-43.078403,-66.57070351,-54.62959099,-81.20212173,-66.18077898,-95.83353996,-77.73196697,-110.4649582,-89.28315496,-125.0963764,-100.834343,-5.537042022,-4.959482622,TRUE,81,829,982,818,1684,869,1973,887,2140,904,2240,911,2296,915,2320,920,2351,924,2372,927,810,801,-1843.9,-890.4,1861,850
0,,,2245,CapableOf,flag,red stripe,4,4,4,[CLS] the flag can be a red stripe . [SEP],[CLS] flag capable of red stripe . [SEP],14,0.073229229,-101.578034,3.910063744,4.642345905,-1.698091507,-7.225852966,-7.306246758,-19.09405184,-12.91440201,-30.96225071,-18.52255726,-42.83044958,-24.13071251,-54.69864845,-29.73886776,-66.56684732,-35.34702301,-78.4350462,-40.95517826,-90.30324507,-46.56333351,-102.1714439,-4.258803248,-3.665393305,TRUE,427,399,139,585,110,742,97,830,90,888,86,918,85,935,87,958,88,970,85,981,519,512,-129.4,-820.6,99,783.5
1,1,0,947,ReceivesAction,law,cause of action,0,2,1,[CLS] the law can be a cause of action . [SEP],[CLS] law receives action cause of action . [SEP],9,0.491817696,-100.5784613,6.637555122,0.783831358,1.154775143,-10.54156446,-4.328004837,-21.86696029,-9.810784817,-33.19235611,-15.2935648,-44.51775193,-20.77634478,-55.84314775,-26.25912476,-67.16854358,-31.74190474,-78.4939394,-37.22468472,-89.81933522,-42.70746469,-101.144731,-7.710215509,-7.143945718,TRUE,73,1957,44,1350,43,1147,48,1080,55,1023,57,992,58,968,58,961,57,949,62,942,1428,1447,-55.5,-1136.9,39,1118.5
1,1,0,1078,ReceivesAction,minister,member of parliament,0,1,0.5,[CLS] the minister can be a member of parliament . [SEP],[CLS] minister receives action member of parliament . [SEP],9,0.117454219,-101.5658876,5.78098774,2.770634651,1.389824867,-8.887077332,-3.001338005,-20.54478931,-7.392500877,-32.2025013,-11.78366375,-43.86021328,-16.17482662,-55.51792526,-20.56598949,-67.17563725,-24.95715237,-78.83334923,-29.34831524,-90.49106121,-33.73947811,-102.1487732,-5.972649336,-5.389763737,TRUE,134,985,39,928,28,956,28,971,28,971,28,966,27,971,27,975,27,978,26,979,925,928,-39.2,-968,23,946
1,0,0,2924,Causes,association football,popular sport,4,2,3,[CLS] the effect of association football is a popular sport . [SEP],[CLS] association football causes popular sport . [SEP],15,0.000703359,-105.0709157,2.410665035,9.835259914,-7.673695564,-3.003418922,-17.75805616,-15.84209776,-27.84241676,-28.6807766,-37.92677736,-41.51945543,-48.01113796,-54.35813427,-58.09549856,-67.19681311,-68.17985916,-80.03549194,-78.26421976,-92.87417078,-88.34858036,-105.7128496,0.206250787,0.848184729,TRUE,879,15,899,134,957,391,991,602,1023,769,1031,890,1038,972,1044,1033,1051,1089,1057,1128,73,66,-997,-702.3,956,640
0,,,2623,HasProperty,feature film,scene,4,4,4,[CLS] the feature film is a scene . [SEP],[CLS] feature film has property scene . [SEP],8,0.016184944,-104.8900095,-0.503107071,9.258723259,-11.8337822,-3.495325089,-23.16445732,-16.24937344,-34.49513245,-29.00342178,-45.82580757,-41.75747013,-57.1564827,-54.51151848,-68.48715782,-67.26556683,-79.81783295,-80.01961517,-91.14850807,-92.77366352,-102.4791832,-105.5277119,-0.306813002,0.330889416,TRUE,2293,21,1889,164,1774,426,1711,624,1683,789,1665,901,1653,977,1641,1032,1633,1086,1632,1120,108,96,-1757.4,-714,1767.5,650
1,1,0,945,ReceivesAction,city,part of town,0,2,1,[CLS] city can be part of town . [SEP],[CLS] city receives action part of town . [SEP],13,0.500123675,-102.1456697,6.562536716,3.574071407,-1.637168884,-8.238190174,-9.836874485,-20.05045176,-18.03658009,-31.86271334,-26.23628569,-43.67497492,-34.43599129,-55.4872365,-42.63569689,-67.29949808,-50.83540249,-79.11175966,-59.03510809,-90.92402124,-67.23481369,-102.7362828,-5.285124779,-4.6945117,TRUE,82,663,137,786,212,877,251,936,290,953,319,965,340,978,357,984,362,993,374,1001,734,727,-272.4,-913.6,228,872
0,,,1780,HasA,social capital,concept,1,1,1,[CLS] social capital contains the concept . [SEP],[CLS] social capital has a concept . [SEP],8,0.002482433,-102.161178,7.847736597,1.318184614,-4.006617069,-10.24375534,-15.86097074,-21.8056953,-27.7153244,-33.36763525,-39.56967807,-44.9295752,-51.42403173,-56.49151516,-63.2783854,-68.05345511,-75.13273907,-79.61539507,-86.98709273,-91.17733502,-98.8414464,-102.739275,-7.353270352,-6.775173354,TRUE,31,1682,323,1275,722,1140,980,1095,1136,1061,1249,1040,1324,1022,1377,1010,1424,1005,1457,1002,1323,1339,-1002.3,-1133.2,964,1116
1,0,0,1466,IsA,result,magnetic field,3,0,1.5,[CLS] the result is a magnetic field . [SEP],[CLS] result is a magnetic field . [SEP],14,0.031311199,-101.3339003,1.818075895,-0.530293465,-3.454308271,-11.7932663,-8.726692438,-23.05623913,-13.9990766,-34.31921196,-19.27146077,-45.58218479,-24.54384494,-56.84515762,-29.8162291,-68.10813046,-35.08861327,-79.37110329,-40.36099744,-90.63407612,-45.63338161,-101.897049,-8.977523088,-8.414374447,TRUE,1123,2522,280,1677,152,1354,120,1185,101,1122,94,1064,87,1024,83,998,77,981,75,970,1834,1866,-219.2,-1289.7,187,1268
0,,,246,HasSubevent,pilot,control column,0,0,0,[CLS] you control column when you pilot . [SEP],[CLS] pilot has sub ##eve ##nt control column . [SEP],10,0.000190327,-106.0247377,1.574347019,7.6619277,-14.87117243,-5.040493011,-31.31669188,-17.74291372,-47.76221132,-30.44533443,-64.20773077,-43.14775515,-80.65325022,-55.85017586,-97.09876966,-68.55259657,-113.5442891,-81.25501728,-129.9898086,-93.95743799,-146.435328,-106.6598587,-1.864887834,-1.229766798,TRUE,1241,64,2490,281,2664,553,2712,764,2737,910,2752,994,2757,1054,2761,1109,2764,1141,2768,1178,207,197,-2564.6,-804.8,2631,761
1,1,0,1444,IsA,surveyor,court clerk,2,1,1.5,[CLS] the surveyor is a court clerk . [SEP],[CLS] surveyor is a court clerk . [SEP],83,0.057590688,-102.8893886,7.437054634,1.116148472,-0.125444412,-10.50458193,-7.687943459,-22.12531233,-15.2504425,-33.74604273,-22.81294155,-45.36677313,-30.3754406,-56.98750353,-37.93793964,-68.60823393,-45.50043869,-80.22896433,-53.06293774,-91.84969473,-60.62543678,-103.4704251,-7.599399328,-7.018362808,TRUE,38,1785,77,1342,116,1188,158,1134,185,1105,205,1075,220,1062,230,1045,239,1035,251,1028,1400,1411,-171.9,-1179.9,135,1156
0,,,2817,Causes,former football,coach,0,0,0,[CLS] former football causes coach . [SEP],[CLS] former football causes coach . [SEP],8,0.010715943,-106.415302,6.346059322,6.346059322,-6.252975464,-6.252975464,-18.85201025,-18.85201025,-31.45104504,-31.45104504,-44.05007982,-44.05007982,-56.64911461,-56.64911461,-69.24814939,-69.24814939,-81.84718418,-81.84718418,-94.44621897,-94.44621897,-107.0452538,-107.0452538,-3.103216767,-2.473265028,TRUE,91,153,626,417,1113,703,1374,876,1519,993,1627,1050,1693,1104,1741,1139,1764,1162,1795,1191,339,324,-1334.3,-878.8,1307,835
1,0,0,647,UsedFor,atp,cyclic amp,4,2,3,[CLS] atp is for cyclic amp . [SEP],[CLS] atp used for cyclic amp . [SEP],7,0.206857803,-105.0823832,8.017479897,3.479602814,-1.335323811,-8.650228024,-10.68812752,-20.78005886,-20.04093122,-32.9098897,-29.39373493,-45.03972054,-38.74653864,-57.16955137,-48.09934235,-69.29938221,-57.45214605,-81.42921305,-66.80494976,-93.55904388,-76.15775347,-105.6888747,-5.617770314,-5.011278772,TRUE,27,694,116,869,247,996,361,1049,432,1073,496,1090,556,1107,587,1120,620,1123,658,1127,830,823,-410,-1024.8,358,1011
1,0,0,569,AtLocation,protein,signal transduction,4,0,2,[CLS] the place you are likely to find the protein is in the signal trans ##duction . [SEP],[CLS] protein at location signal trans ##duction . [SEP],10,0.004306399,-108.1540025,6.336708546,9.641085148,-3.016404152,-3.520377159,-12.36951685,-16.68183947,-21.72262955,-29.84330177,-31.07574224,-43.00476408,-40.42885494,-56.16622639,-49.78196764,-69.32768869,-59.13508034,-82.489151,-68.48819304,-95.65061331,-77.84130573,-108.8120756,-0.230011582,0.428061533,TRUE,95,16,231,167,367,468,473,710,545,901,601,1017,637,1111,670,1167,692,1219,698,1265,104,86,-500.9,-804.1,452,759
0,,,2185,CapableOf,word,present participle,4,4,4,[CLS] the word can be a present part ##ici ##ple . [SEP],[CLS] word capable of present part ##ici ##ple . [SEP],8,0.162389099,-108.0005086,0.849449635,8.037239313,-16.40824747,-4.927872181,-33.66594458,-17.89298368,-50.92364168,-30.85809517,-68.18133879,-43.82320666,-85.43903589,-56.78831816,-102.696733,-69.75342965,-119.9544301,-82.71854115,-137.2121272,-95.68365264,-154.4698243,-108.6487641,-1.686594307,-1.038338733,TRUE,1606,49,2685,267,2802,566,2825,820,2833,967,2839,1060,2840,1134,2841,1184,2842,1221,2841,1258,194,187,-2695.4,-852.6,2766,809
0,,,2656,HasProperty,instruction set,version,4,4,4,[CLS] the instruction set is version . [SEP],[CLS] instruction set has property version . [SEP],9,0.004841902,-109.3842421,1.12703228,8.71082592,-10.82151651,-4.484153748,-22.77006531,-17.67913342,-34.7186141,-30.87411308,-46.6671629,-44.06909275,-58.61571169,-57.26407242,-70.56426048,-70.45905209,-82.51280928,-83.65403175,-94.46135807,-96.84901142,-106.4099069,-110.0439911,-1.185408831,-0.525659847,TRUE,1459,31,1628,226,1703,548,1737,822,1753,995,1755,1100,1762,1172,1767,1230,1765,1288,1769,1337,165,151,-1709.8,-874.9,1709.5,831
1,1,0,264,HasSubevent,producer,studio executive,0,1,0.5,[CLS] one of the things you do when you the producer is a studio executive . [SEP],[CLS] producer has sub ##eve ##nt studio executive . [SEP],7,9.42E-05,-108.0297276,6.622714281,5.630175114,-1.63526535,-7.069255352,-9.893244982,-19.76868582,-18.15122461,-32.46811628,-26.40920424,-45.16754675,-34.66718388,-57.86697721,-42.92516351,-70.56640768,-51.18314314,-83.26583815,-59.44112277,-95.96526861,-67.6991024,-108.6646991,-3.894397736,-3.259426212,TRUE,75,234,136,558,214,836,258,1007,298,1080,327,1144,348,1178,364,1214,376,1233,380,1260,460,439,-277.6,-974.4,234,959
0,,,2401,HasProperty,theory,able to explain,4,4,4,[CLS] the theory is able to explain . [SEP],[CLS] theory has property able to explain . [SEP],7,0.961130275,-109.2926329,-0.194966316,7.434340954,-14.59373999,-5.607779026,-28.99251366,-18.64989901,-43.39128733,-31.69201899,-57.790061,-44.73413897,-72.18883467,-57.77625895,-86.58760834,-70.81837893,-100.986382,-83.86049891,-115.3851557,-96.90261889,-129.7839293,-109.9447389,-2.347249031,-1.695143032,TRUE,2161,74,2443,336,2480,671,2488,904,2483,1049,2479,1137,2483,1196,2485,1247,2489,1293,2489,1326,253,241,-2448,-923.3,2504,887
0,,,167,HasSubevent,headphone,card reader,0,0,0,[CLS] you the card reader when you head ##phone . [SEP],[CLS] head ##phone has sub ##eve ##nt card reader . [SEP],10,0.00235621,-109.7056206,1.430980206,7.451280594,-16.96020603,-5.638875961,-35.35139227,-18.72903252,-53.74257851,-31.81918907,-72.13376474,-44.90934563,-90.52495098,-57.99950218,-108.9161372,-71.08965874,-127.3073235,-84.17981529,-145.6985097,-97.26997185,-164.0896959,-110.3601284,-2.366336823,-1.711828995,TRUE,1301,73,2747,342,2854,682,2877,927,2885,1058,2890,1150,2890,1212,2890,1267,2893,1318,2893,1351,257,242,-2712,-938,2786,905.5
0,,,2678,HasProperty,five-pointed star,center,4,4,4,[CLS] five - pointed star is the center . [SEP],[CLS] five - pointed star has property center . [SEP],10,0.001798041,-110.314383,0.533280373,7.781382799,-10.36529422,-5.413674831,-21.26386881,-18.60873246,-32.1624434,-31.80379009,-43.06101799,-44.99884772,-53.95959258,-58.19390535,-64.85816717,-71.38896298,-75.75674176,-84.58402061,-86.65531635,-97.77907825,-97.55389094,-110.9741359,-2.114910424,-1.455157542,TRUE,1774,55,1535,314,1475,664,1454,922,1433,1068,1422,1164,1421,1232,1412,1301,1405,1350,1401,1379,235,217,-1473.2,-944.9,1467,914
0,,,1229,IsA,positive feedback,output,4,4,4,[CLS] the positive feedback is the output . [SEP],[CLS] positive feedback is a output . [SEP],13,0.766220974,-108.0267387,6.271412849,2.040035725,-1.519861698,-10.25792789,-9.311136246,-22.55589151,-17.10241079,-34.85385513,-24.89368534,-47.15181875,-32.68495989,-59.44978237,-40.47623444,-71.74774599,-48.26750898,-84.04570961,-56.05878353,-96.34367323,-63.85005808,-108.6416368,-7.18343699,-6.568538809,TRUE,99,1350,130,1278,182,1256,220,1254,243,1256,264,1260,278,1256,289,1257,296,1255,301,1256,1270,1269,-230.2,-1267.8,197,1244
1,1,0,2749,Causes,simd,single instruction,1,0,0.5,[CLS] the sim ##d causes a single instruction . [SEP],[CLS] sim ##d causes single instruction . [SEP],9,0.064812236,-110.914053,9.136376381,7.696215153,-1.932491302,-5.556328773,-13.00135899,-18.8088727,-24.07022667,-32.06141663,-35.13909435,-45.31396055,-46.20796204,-58.56650448,-57.27682972,-71.8190484,-68.3456974,-85.07159233,-79.41456509,-98.32413626,-90.48343277,-111.5766802,-2.243192792,-1.580565596,TRUE,19,61,155,330,424,697,664,957,802,1096,916,1185,1002,1268,1053,1337,1091,1372,1125,1407,244,234,-725.1,-971,681,952
1,0,1,1336,IsA,legitimate son,heir,3,4,3.5,[CLS] the legitimate son is the heir . [SEP],[CLS] legitimate son is a heir . [SEP],19,0.287809315,-109.6558435,6.599293709,4.911515713,-0.251794815,-7.889306545,-7.102883339,-20.6901288,-13.95397186,-33.49095106,-20.80506039,-46.29177332,-27.65614891,-59.09259558,-34.50723743,-71.89341784,-41.35832596,-84.69424009,-48.20941448,-97.49506235,-55.06050301,-110.2958846,-4.689100981,-4.049059868,TRUE,78,335,83,702,104,981,118,1105,126,1177,143,1231,152,1272,160,1311,172,1334,177,1348,609,583,-131.3,-1079.6,100,1061
0,,,2297,CapableOf,history,mid-20th century,4,4,4,[CLS] history can be mid - 20th century . [SEP],[CLS] history capable of mid - 20th century . [SEP],13,0.031041256,-112.2831672,-0.783565044,7.999477386,-16.71857023,-5.43992424,-32.65357542,-18.87932587,-48.58858061,-32.31872749,-64.5235858,-45.75812912,-80.45859098,-59.19753075,-96.39359617,-72.63693237,-112.3286014,-86.076334,-128.2636065,-99.51573563,-144.1986117,-112.9551373,-2.080073833,-1.408103752,TRUE,2402,50,2721,316,2741,709,2750,991,2749,1133,2747,1239,2750,1334,2749,1388,2746,1438,2745,1473,231,211,-2710,-1007.1,2781.5,990
1,1,0,953,ReceivesAction,monarchy,form of government,0,1,0.5,[CLS] monarchy can be a form of government . [SEP],[CLS] monarchy receives action form of government . [SEP],32,0.447702173,-110.6606247,6.618019342,2.387960911,1.146423817,-10.24316597,-4.325171709,-22.87429285,-9.796767235,-35.50541973,-15.26836276,-48.13654661,-20.73995829,-60.76767349,-26.21155381,-73.39880037,-31.68314934,-86.02992725,-37.15474486,-98.66105413,-42.62634039,-111.292181,-7.08538425,-6.453827906,TRUE,77,1167,45,1274,42,1318,47,1343,54,1371,56,1377,56,1382,56,1385,56,1392,58,1398,1246,1239,-54.7,-1340.7,38,1324
1,0,1,1814,HasPrerequisite,family man,wife,3,4,3.5,[CLS] a family man requires a wife . [SEP],[CLS] family man has pre ##re ##quisite wife . [SEP],11,0.29539572,-112.1299324,5.953440189,3.250985622,0.761530876,-9.640737057,-4.430378437,-22.53245974,-9.62228775,-35.42418242,-14.81419706,-48.31590509,-20.00610638,-61.20762777,-25.19801569,-74.09935045,-30.389925,-86.99107313,-35.58183432,-99.88279581,-40.77374363,-112.7745185,-6.417806387,-5.773220253,TRUE,120,772,51,1122,44,1253,45,1331,48,1386,50,1414,50,1429,50,1444,51,1453,51,1465,1060,1040,-56,-1306.9,40,1292
1,0,0,104,HasSubevent,trade deadline,draft pick,1,3,2,[CLS] one of the things you do when you draft pick is the trade deadline . [SEP],[CLS] trade deadline has sub ##eve ##nt draft pick . [SEP],7,0.008708761,-115.892033,5.041931868,10.74382305,-8.149487019,-3.405434608,-21.3409059,-17.55469227,-34.53232479,-31.70394993,-47.72374368,-45.85320759,-60.91516256,-60.00246525,-74.10658145,-74.15172291,-87.29800034,-88.30098057,-100.4894192,-102.4502382,-113.6808381,-116.5994959,0.131879807,0.83934269,TRUE,221,7,1005,157,1486,538,1716,906,1837,1138,1907,1314,1950,1431,1987,1522,2019,1582,2037,1634,80,67,-1616.5,-1022.9,1614,1009
1,0,1,1948,HasPrerequisite,flood control,dam,3,4,3.5,[CLS] flood control requires a dam . [SEP],[CLS] flood control has pre ##re ##quisite dam . [SEP],9,0.005172115,-111.9119182,8.569721937,1.72998333,5.748348713,-10.96743584,2.926975489,-23.664855,0.105602264,-36.36227417,-2.71577096,-49.05969334,-5.537144184,-61.7571125,-8.358517408,-74.45453167,-11.17989063,-87.15195084,-14.00126386,-99.84937,-16.82263708,-112.5467892,-7.793081045,-7.158210087,TRUE,22,1470,3,1460,4,1473,4,1467,4,1458,4,1455,4,1459,5,1454,6,1450,6,1453,1459,1453,-6.2,-1459.9,3,1471
1,0,0,972,ReceivesAction,category theory,branch of mathematics,0,4,2,[CLS] the category theory can be a branch of mathematics . [SEP],[CLS] category theory receives action branch of mathematics . [SEP],12,0.374982228,-115.1383228,6.957384586,4.373286247,-0.853007317,-8.979966164,-8.66339922,-22.33321857,-16.47379112,-35.68647099,-24.28418303,-49.0397234,-32.09457493,-62.39297581,-39.90496683,-75.74622822,-47.71535873,-89.09948063,-55.52575064,-102.452733,-63.33614254,-115.8059855,-5.641653061,-4.97399044,TRUE,55,458,96,946,151,1219,198,1370,223,1457,245,1509,263,1540,274,1568,285,1583,293,1589,839,807,-208.3,-1323.9,170,1308
0,,,2225,CapableOf,economist,civil servant,4,4,4,[CLS] an economist can be a civil servant . [SEP],[CLS] economist capable of civil servant . [SEP],12,0.097995662,-116.2785317,3.967533112,2.163738728,-1.125033379,-11.0700345,-6.217599869,-24.30380774,-11.31016636,-37.53758097,-16.40273285,-50.7713542,-21.49529934,-64.00512743,-26.58786583,-77.23890066,-31.68043232,-90.47267389,-36.77299881,-103.7064471,-41.8655653,-116.9402204,-7.761591196,-7.099902534,TRUE,414,1278,105,1476,81,1565,68,1607,63,1619,60,1628,60,1639,55,1646,54,1651,55,1649,1448,1436,-101.5,-1575.8,72,1581
